local_identifier,tag_id,timestamp,dateOnly,ground_speed,individual_id,tag_local_identifier,location_long,location_lat,geometry,dist_to_carc,carcID
A01w,2372201072,2024-04-23T15:42:55Z,2024-04-23,0,1265772803,225172,35.0680847167969,30.8822135925293,"c(35.0680847167969, 30.8822135925293)",151.98862590096766,4874955
A01w,2372201072,2024-04-23T15:53:02Z,2024-04-23,0.277777777777778,1265772803,225172,35.068359375,30.881948471069293,"c(35.068359375, 30.8819484710693)",177.0744920673019,4874955
A01w,2372201072,2024-04-23T16:02:54Z,2024-04-23,0,1265772803,225172,35.0686721801758,30.881599426269503,"c(35.0686721801758, 30.8815994262695)",212.1586284299672,4874955
A01w,2372201072,2024-04-23T16:12:58Z,2024-04-23,0,1265772803,225172,35.0684700012207,30.881958007812493,"c(35.0684700012207, 30.8819580078125)",187.59451448166493,4874955
A01w,2372201072,2024-04-23T16:22:01Z,2024-04-23,0,1265772803,225172,35.0685615539551,30.88189315795901,"c(35.0685615539551, 30.881893157959)",196.75798541113943,4874955
A01w,2372201072,2024-04-24T09:02:25Z,2024-04-24,0,1265772803,225172,35.0665321350098,30.881992340087905,"c(35.0665321350098, 30.8819923400879)",4.484813956361434,4874955
A01w,2372201072,2024-04-24T09:32:47Z,2024-04-24,0,1265772803,225172,35.0666084289551,30.882020950317404,"c(35.0666084289551, 30.8820209503174)",9.445102698136068,4874955
A01w,2372201072,2024-04-24T09:41:59Z,2024-04-24,0,1265772803,225172,35.066505432128906,30.8819999694824,"c(35.0665054321289, 30.8819999694824)",3.1384725338622275,4874955
A01w,2372201072,2024-04-24T09:52:47Z,2024-04-24,0,1265772803,225172,35.0665588378906,30.8820648193359,"c(35.0665588378906, 30.8820648193359)",6.203066175086813,4874955
A01w,2372201072,2024-04-24T10:32:13Z,2024-04-24,0,1265772803,225172,35.066577911377,30.88206481933589,"c(35.066577911377, 30.8820648193359)",7.6708681795818405,4874955
A01w,2372201072,2024-04-25T09:57:24Z,2024-04-25,0,1265772803,225172,35.0672836303711,30.880638122558594,"c(35.0672836303711, 30.8806381225586)",170.94341659907707,4874955
A01w,2372201072,2024-04-25T10:07:28Z,2024-04-25,0,1265772803,225172,35.066967010498,30.881196975707997,"c(35.066967010498, 30.881196975708)",101.98037399063695,4874955
A01w,2372201072,2024-04-25T10:17:49Z,2024-04-25,0,1265772803,225172,35.0668563842773,30.88207817077641,"c(35.0668563842773, 30.8820781707764)",33.58836293174931,4874955
A01w,2372201072,2024-04-25T10:27:23Z,2024-04-25,0,1265772803,225172,35.0665245056152,30.882095336914112,"c(35.0665245056152, 30.8820953369141)",7.593849885975683,4874955
A01w,2372201072,2024-04-25T10:37:23Z,2024-04-25,0,1265772803,225172,35.0664672851563,30.881986618042006,"c(35.0664672851563, 30.881986618042)",6.143119862665932,4874955
A01w,2372201072,2024-04-25T10:47:24Z,2024-04-25,0,1265772803,225172,35.066577911377,30.882022857666,"c(35.066577911377, 30.882022857666)",6.519306086792528,4874955
A01w,2372201072,2024-04-25T10:57:24Z,2024-04-25,0,1265772803,225172,35.0664863586426,30.8819770812988,"c(35.0664863586426, 30.8819770812988)",6.0815314762550585,4874955
A01w,2372201072,2024-04-25T11:07:23Z,2024-04-25,0,1265772803,225172,35.0664749145508,30.8819713592529,"c(35.0664749145508, 30.8819713592529)",7.12020774578969,4874955
A01w,2372201072,2024-04-25T11:17:23Z,2024-04-25,0,1265772803,225172,35.066333770752,30.8819007873535,"c(35.066333770752, 30.8819007873535)",21.976389766260372,4874955
A01w,2372201072,2024-04-25T11:27:24Z,2024-04-25,0,1265772803,225172,35.0664443969727,30.8819713592529,"c(35.0664443969727, 30.8819713592529)",8.876812229158558,4874955
A01w,2372201072,2024-04-25T11:37:23Z,2024-04-25,0,1265772803,225172,35.0664215087891,30.8821411132813,"c(35.0664215087891, 30.8821411132813)",15.129548526389762,4874955
A01w,2372201072,2024-04-25T11:47:25Z,2024-04-25,0,1265772803,225172,35.0664100646973,30.881990432739297,"c(35.0664100646973, 30.8819904327393)",10.42504303289627,4874955
A01w,2372201072,2024-04-25T11:57:23Z,2024-04-25,0.277777777777778,1265772803,225172,35.0663185119629,30.881855010986303,"c(35.0663185119629, 30.8818550109863)",26.518181403134694,4874955
A01w,2372201072,2024-04-25T12:07:50Z,2024-04-25,0.277777777777778,1265772803,225172,35.0665855407715,30.882118225097706,"c(35.0665855407715, 30.8821182250977)",12.339440236001606,4874955
A01w,2372201072,2024-04-25T12:17:22Z,2024-04-25,0,1265772803,225172,35.0665168762207,30.882017135620092,"c(35.0665168762207, 30.8820171356201)",1.3723949304568333,4874955
A01w,2372201072,2024-04-25T12:27:23Z,2024-04-25,0,1265772803,225172,35.066535949707,30.882009506225607,"c(35.066535949707, 30.8820095062256)",3.2191253524405075,4874955
A01w,2372201072,2024-04-25T12:37:23Z,2024-04-25,0,1265772803,225172,35.0665130615234,30.882017135620092,"c(35.0665130615234, 30.8820171356201)",1.2396717780402293,4874955
A01w,2372201072,2024-04-25T12:47:22Z,2024-04-25,0,1265772803,225172,35.0667724609375,30.881984710693395,"c(35.0667724609375, 30.8819847106934)",25.553810240482964,4874955
A01w,2372201072,2024-04-26T09:09:55Z,2024-04-26,0,1265772803,225172,35.0664939880371,30.881990432739293,"c(35.0664939880371, 30.8819904327393)",4.437854365894794,4874955
A01w,2372201072,2024-04-26T09:19:54Z,2024-04-26,0,1265772803,225172,35.066577911377,30.882070541381804,"c(35.066577911377, 30.8820705413818)",8.026506420503132,4874955
A01w,2372201072,2024-04-26T09:29:55Z,2024-04-26,0,1265772803,225172,35.0666313171387,30.882106781005895,"c(35.0666313171387, 30.8821067810059)",14.522187177693134,4874955
A01w,2372201072,2024-04-26T09:39:54Z,2024-04-26,0,1265772803,225172,35.0665473937988,30.882017135620096,"c(35.0665473937988, 30.8820171356201)",3.7733897906125717,4874955
A01w,2372201072,2024-04-26T09:50:19Z,2024-04-26,0,1265772803,225172,35.0666313171387,30.882120132446303,"c(35.0666313171387, 30.8821201324463)",15.457915394535382,4874955
A01w,2372201072,2024-04-26T09:59:54Z,2024-04-26,0,1265772803,225172,35.0665855407715,30.8820571899414,"c(35.0665855407715, 30.8820571899414)",7.915793775167288,4874955
A01w,2372201072,2024-04-26T10:09:54Z,2024-04-26,0,1265772803,225172,35.0665550231934,30.882114410400398,"c(35.0665550231934, 30.8821144104004)",10.503853090093497,4874955
A01w,2372201072,2024-04-26T10:19:54Z,2024-04-26,0,1265772803,225172,35.0666084289551,30.88209342956539,"c(35.0666084289551, 30.8820934295654)",11.883944536754212,4874955
A01w,2372201072,2024-04-26T10:29:54Z,2024-04-26,0,1265772803,225172,35.06657409667971,30.882089614868192,"c(35.0665740966797, 30.8820896148682)",9.17836477604823,4874955
A01w,2372201072,2024-04-26T10:39:54Z,2024-04-26,0,1265772803,225172,35.0665168762207,30.882030487060597,"c(35.0665168762207, 30.8820304870606)",0.7130487924785974,4874955
A01w,2372201072,2024-04-26T10:49:54Z,2024-04-26,0,1265772803,225172,35.0666351318359,30.882093429565405,"c(35.0666351318359, 30.8820934295654)",13.9936085676786,4874955
A01w,2372201072,2024-04-26T10:59:54Z,2024-04-26,0,1265772803,225172,35.0665016174316,30.881982803344698,"c(35.0665016174316, 30.8819828033447)",5.074955586965133,4874955
A01w,2372201072,2024-04-26T11:09:54Z,2024-04-26,0,1265772803,225172,35.0665321350098,30.882009506225607,"c(35.0665321350098, 30.8820095062256)",2.9470859376053653,4874955
A01w,2372201072,2024-04-26T11:19:54Z,2024-04-26,0,1265772803,225172,35.06652832031251,30.882040023803693,"c(35.0665283203125, 30.8820400238037)",2.201516158025359,4874955
A01w,2372201072,2024-04-26T11:29:55Z,2024-04-26,0.277777777777778,1265772803,225172,35.0666465759277,30.88204574584959,"c(35.0666465759277, 30.8820457458496)",13.208053644522268,4874955
A01w,2372201072,2024-04-26T11:39:55Z,2024-04-26,0,1265772803,225172,35.0666007995606,30.882091522216793,"c(35.0666007995606, 30.8820915222168)",11.18042301271909,4874955
A01w,2372201072,2024-04-26T11:49:55Z,2024-04-26,0,1265772803,225172,35.0650520324707,30.881175994873004,"c(35.0650520324707, 30.881175994873)",168.41448854094352,4874955
A01w,2372201072,2024-04-26T11:59:55Z,2024-04-26,0,1265772803,225172,35.0650444030762,30.881111145019492,"c(35.0650444030762, 30.8811111450195)",173.14050452148345,4874955
A01w,2372201072,2024-04-26T12:09:55Z,2024-04-26,0,1265772803,225172,35.0651092529297,30.881128311157195,"c(35.0651092529297, 30.8811283111572)",167.01610005195334,4874955
A01w,2372201072,2024-04-26T12:19:55Z,2024-04-26,0,1265772803,225172,35.0650444030762,30.881116867065405,"c(35.0650444030762, 30.8811168670654)",172.768759845803,4874955
A01w,2372201072,2024-04-26T12:30:19Z,2024-04-26,0,1265772803,225172,35.0649948120117,30.8811149597168,"c(35.0649948120117, 30.8811149597168)",176.75871649668292,4874955
A01w,2372201072,2024-04-26T12:39:54Z,2024-04-26,0,1265772803,225172,35.064998626709,30.88115501403809,"c(35.064998626709, 30.8811550140381)",173.94997190969937,4874955
A01w,2372201072,2024-04-26T12:49:54Z,2024-04-26,0,1265772803,225172,35.0649337768555,30.881135940551797,"c(35.0649337768555, 30.8811359405518)",180.2875035254071,4874955
A01w,2372201072,2024-04-26T12:59:54Z,2024-04-26,0,1265772803,225172,35.0649375915527,30.8811378479004,"c(35.0649375915527, 30.8811378479004)",179.86648364443332,4874955
A01w,2372201072,2024-04-26T13:09:54Z,2024-04-26,0,1265772803,225172,35.0650062561035,30.881067276000994,"c(35.0650062561035, 30.881067276001)",178.95840086682597,4874955
A01w,2372201072,2024-04-26T13:19:54Z,2024-04-26,0,1265772803,225172,35.0659866333008,30.8823184967041,"c(35.0659866333008, 30.8823184967041)",59.51768499064127,4874955
A01w,2372201072,2024-04-26T13:30:05Z,2024-04-26,0,1265772803,225172,35.0665893554688,30.882123947143604,"c(35.0665893554688, 30.8821239471436)",13.06757737640364,4874955
A01w,2372201072,2024-04-26T13:39:54Z,2024-04-26,0,1265772803,225172,35.0655250549316,30.881706237793004,"c(35.0655250549316, 30.881706237793)",100.71988543121621,4874955
A01w,2372201072,2024-04-26T13:49:55Z,2024-04-26,0,1265772803,225172,35.0655632019043,30.8822135925293,"c(35.0655632019043, 30.8822135925293)",92.85061306713675,4874955
A01w,2372201072,2024-04-26T14:00:13Z,2024-04-26,0,1265772803,225172,35.0652389526367,30.881187438964794,"c(35.0652389526367, 30.8811874389648)",153.16771046788514,4874955
A05w,1264171631,2024-04-22T10:20:48Z,2024-04-22,0,1265759060,202368,35.0663375854492,30.882059097289993,"c(35.0663375854492, 30.88205909729)",16.844561139377788,4874955
A05w,1264171631,2024-04-22T10:30:48Z,2024-04-22,0,1265759060,202368,35.0662879943848,30.8821105957031,"c(35.0662879943848, 30.8821105957031)",23.12123048384411,4874955
A05w,1264171631,2024-04-22T10:40:49Z,2024-04-22,0,1265759060,202368,35.0662994384766,30.882122039794904,"c(35.0662994384766, 30.8821220397949)",22.675343298821375,4874955
A05w,1264171631,2024-04-22T10:50:48Z,2024-04-22,0,1265759060,202368,35.0663032531738,30.8821487426758,"c(35.0663032531738, 30.8821487426758)",23.87720059406214,4874955
A05w,1264171631,2024-04-22T11:00:49Z,2024-04-22,0,1265759060,202368,35.0662689208984,30.8821048736572,"c(35.0662689208984, 30.8821048736572)",24.57941864642805,4874955
A05w,1264171631,2024-04-22T11:10:48Z,2024-04-22,0,1265759060,202368,35.0663795471191,30.8821258544922,"c(35.0663795471191, 30.8821258544922)",16.533180520219585,4874955
A05w,1264171631,2024-04-22T11:20:49Z,2024-04-22,0,1265759060,202368,35.0664520263672,30.882408142089805,"c(35.0664520263672, 30.8824081420898)",42.51185617446515,4874955
A05w,1264171631,2024-04-22T11:31:10Z,2024-04-22,0,1265759060,202368,35.0664367675781,30.88212203979491,"c(35.0664367675781, 30.8821220397949)",12.5603561293845,4874955
A05w,1264171631,2024-04-22T11:40:49Z,2024-04-22,0,1265759060,202368,35.0666732788086,30.8821544647217,"c(35.0666732788086, 30.8821544647217)",20.98618913609294,4874955
A05w,1264171631,2024-04-22T11:50:48Z,2024-04-22,0,1265759060,202368,35.0667304992676,30.8821125030518,"c(35.0667304992676, 30.8821125030518)",23.074094275359425,4874955
A05w,1264171631,2024-04-22T12:00:48Z,2024-04-22,0,1265759060,202368,35.0666923522949,30.882085800170895,"c(35.0666923522949, 30.8820858001709)",18.578572154026176,4874955
