"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0.661602298012532,0.956030780411451,0.0447708241493336,0.0213618130287686,0.152074408752385,0.833644393129999,0.168068020502118,0.117279025665894,0.799045010796698,0.875302778942042,0.742659591651447,0.927514661156546,0.131026957025407,0.769270319843445,0.100776670844807,0.0618304007877848,0.8425023149939,0.101303794951457,0.101272789810317,0.724943807893304,0.0761201998791222,0.095831711715439,0.753649962398975,0.168213472708401,0.0940005030405522,0.846464667492797,0.113324941330803,0.017351313253233,0.131604902046088,0.160078803095507
0.00101683262720471,0.052216968989927,0.0907774147701882,0.100872992051266,0.0756884114026393,0.914827014955899,0.909765244553236,0.063927454601485,0.158032229224371,0.166266929291265,0.770601686387274,0.160325605837393,0.112246369408471,0.107553350973674,0.0893879905398972,0.139827367553634,0.0741170554743945,0.0536973870234931,0.839062205520973,0.0244818299379411,0.0946540492974533,0.155510530893618,0.060488741818343,0.0640158216864288,0.762541962405423,0.717141129912506,0.0436188851661051,0.0258189660675394,0.0426162289954171,0.082973962979722
0.00183336277238322,0.15145646905604,0.141594754003045,0.0286827509622384,0.0925642386434847,0.0611563458541338,0.97479075561714,0.809091841025702,0.0133664547843828,0.792385690263304,0.071263538244661,0.0695722271505604,0.00352966810490091,0.107219495984552,0.0567073438392261,0.68652328224652,0.160835473665112,0.0451708375783576,0.0501166518174834,0.893967625710564,0.11627221447715,0.740122878590083,0.108634168505388,0.112978861639279,0.11337201802485,0.85446288338404,0.167464380198117,0.106556776656797,0.0694963890322205,0.77472686179081
0.93757321212203,0.0498784902656592,0.155361751652722,0.136149686802222,0.163300895183506,0.138691780573133,0.132179008220105,0.0655554209011339,0.0282263179528523,0.121150505523093,0.88136479099739,0.0979470129831062,0.159201050435152,0.788273035428253,0.827117808672599,0.863192617482138,0.10586531439638,0.0233309286939612,0.0840526177792544,0.0608520828749817,0.874505199524196,0.0638007001538786,0.725276653728319,0.793295872708881,0.159160211492371,0.0417704679987612,0.123262329457439,0.048780735268069,0.860646267679192,0.83569938495109
0.0116584353392523,0.886297304155638,0.748588010076521,0.0241649234544753,0.74934344706908,0.00213587547339246,0.153311126064321,0.72451829817298,0.0155651020088288,0.108016149559198,0.0705337501289222,0.0370053519593981,0.0744462495475768,0.0783064553850769,0.159809954742462,0.0625975544557618,0.0152188345622016,0.910273923830437,0.840931310800907,0.0877281070950595,0.153641155769936,0.0467294998501489,0.143906866264842,0.0803098503139378,0.117515486027165,0.158197985240644,0.00422901469965748,0.152205364861115,0.0950767496305268,0.95468554624893
0.0717237081798922,0.148499126881898,0.120676206326401,0.0281305527175618,0.865593720891829,0.0302883008324293,0.72475946995718,0.114141276071889,0.148703604845,0.13801619497409,0.779250957448659,0.0996956053123387,0.0256907747532371,0.143690290477944,0.801663104615853,0.089848455434373,0.153680339297821,0.0448996275799669,0.00186902721292394,0.168618622788995,0.106928021367389,0.954100285363685,0.915291325518045,0.12580720769724,0.708122086097952,0.00736033488394386,0.712294672937414,0.169263974966894,0.0304974065132771,0.0611898761476363
0.858707726722032,0.87939023453471,0.0775163819919917,0.0190722850010736,0.678001906120792,0.086475932554504,0.735840950583377,0.164318096066204,0.138556305251915,0.751739342660053,0.132766777343194,0.0702173196570805,0.0062703297719524,0.887966848787283,0.117528378912206,0.693807028898553,0.0261200288118288,0.673036011193501,0.0617484134335526,0.0408977680876536,0.150637196905692,0.0692308426377189,0.0247433953880488,0.160822290079027,0.127834052694318,0.706315500743822,0.097187517255138,0.163606032513174,0.120727475692037,0.123091220804202
0.127498262471324,0.901349286136066,0.141513315838402,0.103450732283648,0.00334217168793766,0.0553138939534353,0.156872415369472,0.128646483887748,0.949559590333199,0.149121493569147,0.136821280574802,0.0826546312933238,0.645731328708061,0.917053028689103,0.164738756011507,0.796096895078628,0.812512716088398,0.678410443402795,0.0948783519046974,0.0176310429646856,0.0424563925876288,0.0464617246819298,0.823814655546702,0.933086263389362,0.111214291910686,0.0300533047007354,0.684038444871238,0.143233844930523,0.0160054111446403,0.0454824728826586
0.875015997532172,0.73079318201158,0.103222331986344,0.869489768910316,0.143643108669428,0.0172917377154084,0.0134131664560146,0.066574190142184,0.0493878172232487,0.138993094196405,0.842698331242209,0.810914155344733,0.121119832166747,0.0399185606446382,0.00052198363058557,0.0817337308780706,0.629335808038635,0.0441501383079019,0.0413205615885784,0.131585790965962,0.0173005730084454,0.0992769459327448,0.151865113345046,0.720406709268043,0.0666095383324773,0.0154548016819074,0.137761224924667,0.0810899781670446,0.73087402497441,0.911021011359101
0.781159916371078,0.0163212926634592,0.0296281103238204,0.828639781263208,0.0166194228086769,0.711306099306263,0.0292278858773017,0.916956385081663,0.801124145747575,0.0261956859566446,0.0152458972010363,0.0257690321209141,0.059631406125715,0.156042474731317,0.00976755212337782,0.0816849568968211,0.166002923379673,0.14516250390529,0.136639614383539,0.948240336950575,0.881001048684204,0.132696148068694,0.857614898304784,0.837686067310148,0.0264899276156194,0.0592123654006039,0.748792945520189,0.147583765991301,0.135360751137243,0.733045444870172
0.643739686452184,0.0692260325270484,0.777901037767262,0.0670436371193329,0.0368837823441118,0.167059089005488,0.744463212745996,0.0824636457147039,0.88985438691062,0.0101788043236627,0.0264270307602104,0.0344722934986676,0.131471701629095,0.882044385140275,0.0669599671844612,0.152294343746968,0.147084560106377,0.953104907798306,0.125566639473542,0.128812246567316,0.0138305201057188,0.755424217720173,0.769382210923699,0.0501883021532797,0.774201750433055,0.0852485059659265,0.0509823088225692,0.0960744560767648,0.799386209722965,0.810836190412922
0.978960846599082,0.773317516200025,0.656424190810514,0.00139558009005077,0.0249260012616642,0.113529848623034,0.738156050406576,0.805469419140148,0.0547775504482865,0.0765801843460622,0.0684515219501858,0.119981948241891,0.840370004225797,0.0119060767100823,0.818067718514871,0.00795630703614094,0.0769082596164741,0.0184906036853916,0.717887977247116,0.873014930735042,0.0780692304796655,0.139801986706883,0.858204940084712,0.00585997565770865,0.782151660074837,0.0189309847374794,0.146314478807229,0.140194513509615,0.0156764597100346,0.00883923751067029
0.142710944525127,0.864149398954172,0.149331070766852,0.034987093308335,0.114107253759083,0.0715156782861035,0.104559555330199,0.142274115009448,0.788801260240321,0.0805387462184737,0.150549992427786,0.0858601635547513,0.0794283846998303,0.144802304296689,0.732054700503001,0.0956132635425537,0.0477607156537365,0.158877074905045,0.0341700601829287,0.0493391121223362,0.796895288837905,0.163390679736676,0.0439726633293994,0.0920227757167078,0.101791324968718,0.165479400094162,0.0444106772556791,0.0379358722411422,0.877006165938093,0.105316197432945
0.116525062326153,0.81916876967512,0.791484588154434,0.0968223599576754,0.90725093617185,0.0940232078053874,0.0398484731078768,0.157347712404495,0.0505726687060478,0.00222475034875358,0.0932888782398915,0.107821968043344,1,0.128147676657138,0.0319414058528136,0.873452275177566,0.166959999337818,0.0621988520005226,0.0554609971192759,0.152871839054356,0.0428324822630506,0.155757494895136,0.016136993721414,0.11872622334776,0.0586290856431714,0.0060637723087199,0.0579669845036261,0.11014623750718,0.0257533393901466,0.0170258220008634
0.033890059602607,0.699749527852348,0.912086654162259,0.689516570020723,0.124637196792535,0.100982155872342,0.168181407748454,0.151375479106434,0.0315294704084771,0.0517713264973368,0.101655211114555,0.690722928412882,0.704127001678731,0.662285447240326,0.00719351207014677,0.124598511316405,0.115791451765708,0.128642024014074,0.115542663322387,0.0426443145092261,0.0401681834981307,0.142657578429419,0.00611630387597259,0.862406675647578,0.854774548338033,0.152232951850036,0.0722295740482095,0.831567066061257,0.0571743015432952,0.0453873224053606
0.746735602462688,0.110976293392744,0.102472071467416,0.168603955298869,0.0109114957436306,0.104187913976111,0.0961882702471349,0.080005929765081,0.065010060262013,0.918207249476417,0.822705785147383,0.113317983628221,0.633980982435873,0.159498310133205,0.869990483735923,0.157509933956589,0.736935971816205,0.0705363361183536,0.150591633134535,0.706544901481691,0.0129432293126674,0.777481103293166,0.138866344046427,0.0256288676928926,0.827043049850391,0.0484255037966933,0.745383034732529,0.00159191116920648,0.0641216290203383,0.051015237842381
0.0733981209993322,0.114482667208598,0.152516727680008,0.0653746753880315,0.108815151965161,0.000375170850366759,0.102561336204696,0.868778035170691,0.0840108262218077,0.0414173987075775,0.0590739604373988,0.0849436015756005,0.134582183362654,0.760148379017356,0.147946127819521,0.139835100642997,0.0653079753286743,0.780697526217958,0.0199482848599071,0.135936184411008,0.155550835116806,0.0425100060138192,0.125879120070082,0.733680012642582,0.0130713943680662,0.0597732323165066,0.774610666458341,0.143343027479796,0.121756383077785,0.0164496002897213
0.834242905811395,0.0850951943830914,0.958959302177336,0.817450747835148,0.836445994417884,0.0297939392814913,0.0317146484323721,0.061301781500748,0.0821265591850595,0.0058978195083825,0.0571235547929234,0.00493973297673143,0.762934584229112,0.0706718075756479,0.100555152312176,0.106380759086866,0.0460235382196717,0.13330311146453,0.887762744008147,0.0757476452592965,0.765203484350442,0.157451717415588,0.0159270706631968,0.0940746236452368,0.142680662450099,0.00633923770830206,0.162449022565063,0.769529324971608,0.710077221538704,0.69725979741034
0.166045026377178,0.793589837072259,0.168098282153555,0.870857422735373,0.790843047539173,0.151852156468713,0.10615393594031,0.0918604261426032,0.0512727432165342,0.770977216188176,0.84831632124742,0.111217994218937,0.0895894423417979,0.0713145531828128,0.864476027027809,0.158094390948766,0.139891910242989,0.140378807404905,0.151020841693465,0.0604289048348893,0.113480746799769,0.785052311839175,0.0473320587683462,0.084811432825977,0.951969440086848,0.125837525572695,0.00167948804252344,0.0577093344689371,0.911059368874931,0.0371256250314682
0.120997270666724,0.71610398141041,0.869667838696352,0.0062287108687674,0.0729324315687589,0.667559947762217,0.106759474534352,0.135940673027536,0.863293418157879,0.0102125758757694,0.0712224304043992,0.112229598800972,0.142111269906967,0.714429310338991,0.0152781393100126,0.0583918506048198,0.0542635882030134,0.0491977589466572,0.155979867078696,0.0607858841398853,0.0645971436967243,0.0252120172599828,0.809367373570798,0.163487348025909,0.668003197382657,0.0149075824170959,0.1203167104643,0.799802948614677,0.881100256871789,0.0320837881330567
